age,gender,nationality,current_city,travel_style,budget_level,preferred_region,preferred_cuisine,travel_with,transport_preference,accommodation_type,budget_avg,is_group,travel_intensity,city
18,male,tunisian,Tataouine,nature,low,inland,european,couple,car,hostel,316.1,0,medium,Siliana
46,female,african,Sidi Bouzid,beaches,low,coastal,mediterranean,solo,public,hotel,41.7,0,high,Sousse
45,female,tunisian,Gabes,cultural,low,coastal,mediterranean,family,public,hostel,40.0,1,high,Monastir
64,female,african,Sidi Bouzid,relaxation,low,south,tunisian,couple,public,hostel,117.3,0,low,Gabes
38,female,tunisian,Nabeul,cultural,low,south,indian,family,car,resort,165.8,0,low,Medenine
36,female,european,Beja,nature,high,south,african,family,car,hostel,255.9,0,low,Kebili
28,female,other,Bizerte,beaches,medium,inland,european,solo,car,hostel,208.0,0,medium,Sfax
34,male,tunisian,Nabeul,luxury,medium,inland,tunisian,friends,car,airbnb,232.7,1,medium,Le Kef
69,female,arab,Tataouine,luxury,high,south,tunisian,couple,public,airbnb,169.2,1,low,Gabes
45,male,other,Kairouan,luxury,low,south,tunisian,family,public,hotel,153.3,0,low,Gabes
18,female,arab,Kairouan,beaches,medium,coastal,european,couple,car,airbnb,132.8,1,medium,Sousse
36,male,european,Tataouine,relaxation,low,south,african,couple,car,hotel,156.0,1,high,Gabes
37,male,european,Le Kef,party,high,inland,american,solo,plane,hotel,84.6,0,low,Sidi Bouzid
38,female,african,Beja,adventure,low,desert,european,couple,public,hostel,96.8,1,medium,Tozeur
24,female,african,Jendouba,luxury,high,inland,african,couple,public,hotel,107.4,1,low,Le Kef
63,female,european,Gabes,luxury,low,coastal,mediterranean,friends,car,airbnb,222.7,1,medium,Nabeul
24,female,other,Monastir,party,low,coastal,indian,solo,public,airbnb,141.9,1,medium,Zaghouan
31,female,european,Gabes,party,low,desert,european,solo,plane,hotel,40.0,0,low,Tozeur
23,female,arab,Ariana,party,high,north,indian,couple,public,airbnb,160.3,1,high,Ben Arous
47,male,african,Kasserine,party,high,inland,american,couple,plane,airbnb,325.0,1,high,Sidi Bouzid
49,male,african,Zaghouan,adventure,high,inland,asian,couple,car,hostel,106.1,0,high,Gafsa
42,male,tunisian,Tunis,nature,high,coastal,asian,solo,car,hostel,130.1,1,high,Mahdia
57,female,tunisian,Bizerte,nature,low,south,tunisian,solo,plane,airbnb,162.5,1,high,Kebili
52,female,european,Tataouine,party,medium,coastal,tunisian,family,plane,hostel,40.0,0,medium,Zaghouan
25,male,arab,Tunis,party,medium,desert,middle_eastern,solo,car,airbnb,40.0,1,medium,Tozeur
43,male,european,Manouba,beaches,high,inland,american,friends,plane,hotel,113.3,1,high,Sfax
55,female,african,Jendouba,luxury,low,desert,indian,family,plane,resort,189.3,0,medium,Tozeur
38,male,european,Le Kef,beaches,medium,desert,mediterranean,couple,plane,hotel,90.6,1,medium,Kebili
26,male,european,Zaghouan,nature,low,inland,american,family,car,resort,237.3,1,medium,Siliana
23,male,arab,Sidi Bouzid,relaxation,low,north,european,solo,plane,hostel,213.1,0,medium,Ariana
59,female,other,Kasserine,adventure,high,south,european,couple,public,resort,189.6,0,high,Tataouine
33,female,tunisian,Ariana,cultural,high,south,middle_eastern,friends,public,resort,230.9,1,low,Medenine
43,female,other,Sousse,party,medium,desert,indian,family,public,hotel,208.6,0,low,Tozeur
25,female,european,Tunis,beaches,high,coastal,middle_eastern,couple,plane,resort,196.5,1,low,Sousse
34,female,other,Tozeur,party,medium,south,american,solo,public,airbnb,61.5,1,medium,Sfax
34,female,european,Sousse,cultural,low,north,middle_eastern,family,car,airbnb,235.7,0,high,Tunis
64,male,african,Sousse,adventure,high,coastal,indian,couple,car,airbnb,194.2,1,high,Sfax
18,male,african,Sidi Bouzid,luxury,low,desert,african,couple,car,hotel,117.8,1,medium,Tozeur
41,male,african,Nabeul,adventure,medium,desert,african,couple,plane,airbnb,129.9,0,medium,Tozeur
40,male,other,Medenine,luxury,medium,desert,european,family,public,resort,157.7,0,low,Tozeur
18,male,other,Gafsa,nature,high,north,european,couple,plane,resort,231.1,0,medium,Jendouba
24,female,tunisian,Medenine,adventure,medium,south,tunisian,couple,public,hostel,238.8,1,medium,Tataouine
70,female,european,Jendouba,beaches,medium,inland,american,family,public,resort,40.0,0,low,Sfax
18,male,other,Siliana,party,high,coastal,middle_eastern,couple,plane,airbnb,171.0,1,low,Zaghouan
32,female,african,Gafsa,luxury,medium,north,american,family,public,hotel,80.4,0,high,Manouba
57,female,tunisian,Tunis,luxury,high,inland,mediterranean,friends,car,airbnb,217.5,0,low,Le Kef
18,female,arab,Tataouine,cultural,high,north,indian,family,public,hotel,142.1,1,medium,Tunis
22,female,other,Siliana,party,medium,inland,mediterranean,couple,car,resort,251.5,0,medium,Sidi Bouzid
28,female,african,Sfax,luxury,high,inland,mediterranean,friends,plane,hotel,232.9,0,high,Le Kef
32,male,arab,Gabes,party,medium,desert,middle_eastern,couple,car,hotel,40.1,0,high,Tozeur
60,male,other,Kebili,adventure,medium,north,african,solo,car,resort,126.8,1,high,Beja
52,female,other,Le Kef,adventure,medium,coastal,asian,family,car,hotel,40.0,0,low,Sfax
32,female,arab,Nabeul,adventure,high,desert,african,family,public,hostel,217.0,0,medium,Tozeur
69,male,arab,Sfax,relaxation,high,north,european,friends,public,airbnb,100.5,1,high,Ariana
18,female,african,Mahdia,beaches,low,north,tunisian,solo,car,resort,139.7,0,low,Bizerte
61,female,arab,Monastir,cultural,low,desert,african,solo,plane,resort,40.0,1,low,Tozeur
49,male,tunisian,Kasserine,party,low,coastal,tunisian,couple,public,resort,253.9,1,medium,Zaghouan
27,male,european,Tataouine,adventure,medium,coastal,european,friends,plane,hostel,222.1,0,high,Sfax
47,male,european,Beja,relaxation,low,north,tunisian,friends,plane,airbnb,40.0,0,low,Ariana
35,female,african,Manouba,relaxation,low,north,indian,couple,public,hostel,207.4,1,low,Ariana
19,male,other,Manouba,nature,high,coastal,middle_eastern,friends,public,resort,116.1,0,high,Mahdia
68,female,other,Medenine,nature,low,south,european,couple,public,hostel,185.0,0,high,Kebili
49,female,african,Medenine,luxury,high,coastal,mediterranean,family,plane,resort,40.0,0,low,Nabeul
55,female,african,Gafsa,beaches,medium,south,tunisian,family,car,hostel,162.1,0,high,Gabes
18,male,other,Ben Arous,cultural,high,desert,asian,couple,public,hostel,156.0,1,medium,Tozeur
37,female,other,Sousse,adventure,medium,desert,american,solo,plane,airbnb,243.4,0,high,Tozeur
34,male,african,Sousse,adventure,low,coastal,tunisian,family,plane,hotel,274.3,0,medium,Sfax
43,female,tunisian,Sousse,adventure,high,south,indian,family,public,hotel,337.3,1,high,Tataouine
46,female,african,Kasserine,party,low,inland,mediterranean,friends,car,hostel,214.1,1,low,Sidi Bouzid
62,male,tunisian,Siliana,party,low,coastal,european,solo,car,hotel,221.7,0,medium,Zaghouan
19,male,african,Beja,beaches,low,north,middle_eastern,friends,plane,airbnb,230.4,1,high,Bizerte
44,female,tunisian,Siliana,cultural,high,coastal,european,solo,car,hostel,155.1,1,low,Monastir
27,male,tunisian,Ariana,adventure,low,desert,mediterranean,solo,car,hostel,134.7,0,medium,Tozeur
56,female,tunisian,Medenine,nature,low,inland,mediterranean,family,car,hotel,190.7,1,medium,Siliana
41,male,other,Medenine,luxury,high,coastal,middle_eastern,solo,public,hostel,205.7,0,low,Nabeul
35,male,european,Le Kef,cultural,low,coastal,african,family,car,hotel,177.6,0,low,Monastir
18,male,tunisian,Nabeul,adventure,low,inland,mediterranean,couple,car,resort,330.0,1,medium,Gafsa
31,female,european,Gabes,relaxation,low,coastal,european,family,public,hostel,73.0,0,low,Mahdia
46,male,other,Ben Arous,relaxation,medium,south,asian,friends,plane,hostel,112.6,1,medium,Gabes
37,female,arab,Manouba,nature,high,north,european,friends,plane,resort,260.9,0,low,Jendouba
41,male,african,Kebili,cultural,high,desert,asian,solo,plane,hostel,203.6,0,high,Tozeur
20,male,african,Tozeur,party,high,north,european,solo,public,hostel,152.1,0,medium,Ben Arous
43,male,arab,Tataouine,party,medium,coastal,tunisian,family,public,airbnb,221.5,0,high,Zaghouan
62,male,african,Bizerte,adventure,medium,coastal,american,friends,public,hotel,138.9,0,low,Sfax
34,male,other,Ariana,party,medium,coastal,tunisian,family,public,airbnb,214.2,1,high,Zaghouan
35,male,other,Ariana,party,high,south,indian,friends,plane,resort,40.0,0,high,Sfax
40,female,european,Siliana,relaxation,low,north,african,solo,plane,airbnb,126.3,0,medium,Ariana
78,male,tunisian,Ben Arous,party,medium,inland,indian,solo,public,hotel,83.1,1,low,Sidi Bouzid
33,male,african,Manouba,cultural,low,south,middle_eastern,family,public,hostel,50.9,1,low,Medenine
35,female,tunisian,Beja,nature,medium,south,tunisian,couple,car,resort,166.4,1,medium,Kebili
54,female,european,Gabes,beaches,low,inland,asian,friends,plane,hostel,83.5,0,high,Sfax
24,female,african,Le Kef,relaxation,low,desert,mediterranean,friends,public,resort,226.7,1,medium,Kebili
40,female,tunisian,Monastir,party,low,north,mediterranean,friends,public,resort,325.1,1,low,Ben Arous
49,female,other,Kasserine,relaxation,low,coastal,indian,family,plane,hotel,183.6,0,medium,Mahdia
33,male,arab,Medenine,party,low,inland,asian,friends,public,hotel,236.9,1,high,Sidi Bouzid
18,female,arab,Tunis,adventure,low,inland,african,solo,plane,hotel,49.6,0,low,Gafsa
46,male,tunisian,Medenine,luxury,low,coastal,asian,couple,car,hotel,119.4,1,medium,Nabeul
41,male,european,Tataouine,party,low,inland,european,family,plane,resort,115.1,1,medium,Sidi Bouzid
41,male,other,Siliana,nature,high,desert,african,family,plane,resort,123.3,1,medium,Kebili
31,male,arab,Gabes,luxury,medium,desert,middle_eastern,friends,plane,resort,93.1,0,high,Tozeur
41,male,tunisian,Tataouine,beaches,low,coastal,european,family,plane,airbnb,242.6,0,high,Sousse
55,male,arab,Medenine,nature,high,north,american,solo,public,airbnb,57.7,0,low,Jendouba
35,male,arab,Jendouba,cultural,medium,inland,middle_eastern,family,car,airbnb,60.1,1,high,Kairouan
41,male,african,Tozeur,relaxation,high,coastal,tunisian,family,public,airbnb,163.6,0,low,Mahdia
19,male,arab,Le Kef,party,high,south,american,family,car,hostel,72.4,1,medium,Sfax
47,male,tunisian,Gabes,nature,low,coastal,mediterranean,solo,public,hotel,231.0,1,medium,Mahdia
57,male,tunisian,Monastir,adventure,medium,north,european,couple,plane,airbnb,182.5,1,medium,Beja
64,female,european,Medenine,cultural,low,north,asian,solo,car,resort,220.6,1,medium,Tunis
62,male,african,Jendouba,beaches,medium,desert,american,couple,plane,resort,254.9,1,medium,Kebili
31,male,african,Le Kef,nature,high,inland,american,friends,plane,hotel,178.7,0,low,Siliana
50,female,european,Tataouine,party,low,desert,european,couple,car,airbnb,263.4,0,low,Tozeur
39,female,european,Sousse,luxury,low,south,asian,family,plane,hotel,185.5,1,high,Gabes
47,female,tunisian,Kebili,beaches,high,south,european,solo,car,hotel,162.0,0,medium,Gabes
45,female,tunisian,Jendouba,luxury,high,inland,american,family,car,resort,40.0,1,medium,Le Kef
39,female,arab,Bizerte,nature,low,inland,african,couple,car,hostel,112.2,1,low,Siliana
55,male,other,Bizerte,beaches,low,inland,mediterranean,solo,car,resort,160.9,0,medium,Sfax
53,male,other,Sousse,luxury,high,south,american,couple,public,hotel,101.2,0,medium,Gabes
65,female,tunisian,Gabes,nature,high,desert,european,solo,plane,hostel,191.1,1,low,Kebili
48,female,arab,Gafsa,luxury,medium,coastal,mediterranean,couple,plane,hostel,113.7,0,low,Nabeul
37,male,tunisian,Zaghouan,relaxation,low,south,american,solo,plane,resort,155.2,0,medium,Gabes
48,female,other,Ariana,party,high,south,mediterranean,couple,car,airbnb,269.7,1,medium,Sfax
21,female,arab,Tunis,beaches,low,inland,indian,family,car,hostel,202.1,0,medium,Sfax
52,female,european,Beja,relaxation,low,desert,african,solo,public,airbnb,300.1,1,low,Kebili
35,female,tunisian,Siliana,luxury,high,desert,asian,friends,plane,airbnb,61.3,1,high,Tozeur
47,female,other,Gabes,cultural,high,north,african,family,car,airbnb,75.0,0,high,Tunis
40,male,european,Beja,beaches,medium,coastal,asian,family,car,hotel,111.9,1,medium,Sousse
39,male,african,Bizerte,adventure,high,inland,asian,couple,car,hostel,218.9,1,medium,Gafsa
54,male,tunisian,Sfax,luxury,high,south,indian,family,car,hostel,89.0,1,high,Gabes
45,male,other,Le Kef,cultural,medium,inland,mediterranean,solo,car,hostel,70.6,0,high,Kairouan
74,female,other,Manouba,luxury,high,coastal,indian,family,car,hostel,236.0,1,medium,Nabeul
55,male,african,Medenine,cultural,high,desert,middle_eastern,family,car,hostel,168.9,1,high,Tozeur
64,female,european,Beja,cultural,low,desert,indian,family,public,resort,45.7,0,medium,Tozeur
81,female,european,Tunis,beaches,medium,south,mediterranean,couple,public,hostel,143.4,0,medium,Gabes
37,female,other,Tunis,relaxation,medium,south,american,solo,public,resort,105.2,1,low,Gabes
49,female,african,Jendouba,luxury,high,coastal,asian,solo,plane,resort,348.7,0,low,Nabeul
54,male,african,Kasserine,party,low,coastal,american,friends,plane,airbnb,82.1,1,high,Zaghouan
49,female,european,Kairouan,relaxation,low,south,tunisian,solo,public,airbnb,202.4,0,medium,Gabes
28,female,tunisian,Sfax,relaxation,medium,desert,mediterranean,friends,public,airbnb,222.7,1,low,Kebili
22,male,european,Sidi Bouzid,beaches,low,inland,indian,friends,public,hotel,374.7,1,high,Sfax
18,female,african,Kebili,relaxation,high,south,african,solo,public,resort,153.1,0,medium,Gabes
42,male,arab,Kebili,luxury,low,inland,middle_eastern,solo,plane,resort,220.7,0,low,Le Kef
33,female,tunisian,Monastir,luxury,high,north,european,couple,plane,hotel,40.0,1,medium,Manouba
35,male,european,Tozeur,relaxation,medium,north,american,family,car,hostel,75.6,1,high,Ariana
62,female,other,Monastir,adventure,low,south,african,family,public,hostel,80.4,1,medium,Tataouine
33,male,european,Nabeul,party,medium,south,asian,family,public,hostel,142.2,1,low,Sfax
24,male,african,Kebili,cultural,medium,coastal,mediterranean,friends,public,hotel,110.4,1,medium,Monastir
59,male,arab,Kairouan,luxury,medium,inland,african,couple,car,hotel,225.0,1,medium,Le Kef
63,female,other,Mahdia,relaxation,high,south,european,friends,plane,airbnb,221.1,0,low,Gabes
58,female,other,Tunis,adventure,low,coastal,mediterranean,family,car,hotel,233.7,0,low,Sfax
27,female,tunisian,Nabeul,adventure,high,inland,tunisian,friends,public,airbnb,143.6,1,high,Gafsa
26,male,african,Sfax,beaches,high,south,mediterranean,family,car,airbnb,212.2,1,low,Gabes
40,female,african,Gabes,adventure,medium,desert,european,friends,plane,hotel,243.3,1,high,Tozeur
23,male,arab,Tataouine,party,low,desert,american,friends,plane,airbnb,185.0,0,low,Tozeur
50,male,tunisian,Zaghouan,party,low,desert,mediterranean,friends,car,airbnb,129.1,1,medium,Tozeur
21,female,european,Tozeur,relaxation,high,desert,african,couple,public,airbnb,171.1,0,low,Kebili
44,female,tunisian,Bizerte,relaxation,low,coastal,indian,solo,plane,hotel,40.0,0,high,Mahdia
38,male,arab,Siliana,adventure,low,north,american,solo,plane,hotel,242.9,1,high,Beja
23,male,european,Tataouine,party,low,coastal,tunisian,solo,public,airbnb,229.5,0,medium,Zaghouan
41,male,tunisian,Medenine,nature,low,inland,european,couple,public,resort,271.7,1,medium,Ariana
66,male,african,Sousse,cultural,high,desert,african,solo,plane,airbnb,230.2,1,low,Tozeur
21,female,european,Le Kef,cultural,medium,north,european,couple,car,hotel,40.0,1,high,Tunis
35,male,tunisian,Jendouba,cultural,low,north,tunisian,solo,public,hostel,111.4,1,low,Tunis
35,female,european,Sidi Bouzid,luxury,high,coastal,indian,friends,public,airbnb,172.0,0,medium,Nabeul
52,female,african,Tataouine,cultural,medium,desert,mediterranean,family,public,hotel,110.3,0,low,Tozeur
52,female,other,Jendouba,beaches,high,coastal,african,couple,public,hotel,140.3,0,low,Sousse
44,female,arab,Bizerte,nature,low,south,middle_eastern,friends,plane,airbnb,227.3,1,high,Kebili
52,female,arab,Monastir,nature,high,north,european,friends,car,hotel,152.9,0,low,Jendouba
48,male,european,Sfax,party,low,inland,middle_eastern,solo,plane,hotel,138.8,0,medium,Sidi Bouzid
39,male,african,Bizerte,nature,low,north,tunisian,family,public,resort,222.7,1,medium,Jendouba
42,female,other,Kairouan,relaxation,medium,desert,mediterranean,family,car,resort,40.0,0,high,Kebili
58,female,arab,Siliana,luxury,medium,desert,european,family,car,hostel,196.8,1,high,Tozeur
44,male,tunisian,Bizerte,adventure,high,coastal,european,family,car,hotel,167.3,0,low,Sfax
30,female,african,Tataouine,nature,high,south,indian,friends,public,airbnb,227.9,1,medium,Kebili
44,male,european,Tataouine,party,low,coastal,african,family,public,resort,227.7,1,low,Zaghouan
48,male,other,Ben Arous,cultural,low,inland,african,friends,plane,resort,213.7,0,medium,Kairouan
19,male,tunisian,Medenine,relaxation,high,south,asian,friends,public,airbnb,246.4,0,high,Gabes
38,female,arab,Kebili,luxury,high,inland,middle_eastern,couple,plane,hostel,228.6,0,high,Le Kef
22,female,arab,Nabeul,beaches,medium,north,african,family,public,hostel,40.0,0,high,Bizerte
38,female,european,Ben Arous,luxury,medium,north,african,solo,public,resort,189.0,1,medium,Manouba
34,female,european,Zaghouan,beaches,low,desert,middle_eastern,solo,car,resort,121.0,0,medium,Kebili
25,male,tunisian,Ariana,adventure,high,inland,asian,couple,plane,airbnb,183.3,1,low,Gafsa
54,male,other,Monastir,beaches,high,inland,indian,friends,public,hotel,130.6,0,low,Sfax
59,male,european,Gafsa,luxury,high,inland,european,friends,plane,hotel,134.3,0,high,Le Kef
43,female,african,Monastir,party,low,desert,american,family,plane,resort,67.6,1,medium,Tozeur
41,male,other,Sfax,relaxation,low,coastal,middle_eastern,family,public,resort,377.0,1,medium,Mahdia
21,female,european,Manouba,adventure,high,inland,indian,couple,car,resort,40.0,1,medium,Gafsa
49,female,african,Sidi Bouzid,adventure,medium,desert,asian,solo,plane,hotel,94.2,1,medium,Tozeur
25,male,other,Ben Arous,beaches,medium,inland,african,solo,car,airbnb,148.0,1,low,Sfax
53,female,african,Mahdia,cultural,low,desert,european,couple,car,resort,175.6,0,high,Tozeur
44,female,arab,Tunis,party,low,south,indian,couple,plane,hotel,40.0,0,low,Sfax
50,female,european,Ben Arous,beaches,low,desert,american,couple,car,hotel,257.3,1,high,Kebili
